Installed Packages
hplip-libs.x86_64                                 3.20.3-5.fc30                         @updates                                 
http-parser.x86_64                                2.9.3-1.fc30                          @updates                                 
http-parser-devel.x86_64                          2.9.3-1.fc30                          @updates                                 
httpd.x86_64                                      2.4.41-6.1.fc30                       @updates                                 
httpd-filesystem.noarch                           2.4.41-6.1.fc30                       @updates                                 
httpd-tools.x86_64                                2.4.41-6.1.fc30                       @updates                                 
hunspell.x86_64                                   1.7.0-4.fc30                          @updates                                 
hunspell-en.noarch                                0.20140811.1-14.fc30                  @anaconda                                
hunspell-en-GB.noarch                             0.20140811.1-14.fc30                  @anaconda                                
hunspell-en-US.noarch                             0.20140811.1-14.fc30                  @anaconda                                
hwdata.noarch                                     0.335-1.fc30                          @updates                                 
hwloc-libs.x86_64                                 1.11.12-2.fc30                        @fedora                                  
hyperv-daemons.x86_64                             0-0.28.20190303git.fc30               @anaconda                                
hyperv-daemons-license.noarch                     0-0.28.20190303git.fc30               @anaconda                                
hypervfcopyd.x86_64                               0-0.28.20190303git.fc30               @anaconda                                
hypervkvpd.x86_64                                 0-0.28.20190303git.fc30               @anaconda                                
hypervvssd.x86_64                                 0-0.28.20190303git.fc30               @anaconda                                
hyphen.x86_64                                     2.8.8-11.fc30                         @anaconda                                
hyphen-en.noarch                                  2.8.8-11.fc30                         @anaconda                                
ibus.x86_64                                       1.5.20-5.fc30                         @updates                                 
ibus-gtk2.x86_64                                  1.5.20-5.fc30                         @updates                                 
ibus-gtk3.x86_64                                  1.5.20-5.fc30                         @updates                                 
ibus-hangul.x86_64                                1.5.1-5.fc30                          @updates                                 
ibus-kkc.x86_64                                   1.5.22-11.fc30                        @anaconda                                
ibus-libpinyin.x86_64                             1.11.1-1.fc30                         @updates                                 
ibus-libs.x86_64                                  1.5.20-5.fc30                         @updates                                 
ibus-libzhuyin.x86_64                             1.9.1-1.fc30                          @updates                                 
ibus-m17n.x86_64                                  1.4.2-1.fc30                          @updates                                 
ibus-qt.x86_64                                    1.3.3-21.fc30                         @anaconda                                
ibus-setup.noarch                                 1.5.20-5.fc30                         @updates                                 
ibus-typing-booster.noarch                        2.8.2-1.fc30                          @updates                                 
iio-sensor-proxy.x86_64                           2.8-1.fc30                            @updates                                 
ilmbase.x86_64                                    2.2.0-15.fc30                         @anaconda                                
ima-evm-utils.x86_64                              1.1-5.fc30                            @anaconda                                
initscripts.x86_64                                10.02-1.fc30                          @updates                                 
ipcalc.x86_64                                     0.2.5-2.fc30                          @anaconda                                
iproute.x86_64                                    5.2.0-1.fc30                          @updates                                 
iproute-tc.x86_64                                 5.2.0-1.fc30                          @updates                                 
ipset.x86_64                                      7.5-1.fc30                            @updates                                 
ipset-libs.x86_64                                 7.5-1.fc30                            @updates                                 
iptables.x86_64                                   1.8.2-3.fc30                          @updates                                 
iptables-libs.x86_64                              1.8.2-3.fc30                          @updates                                 
iptstate.x86_64                                   2.2.6-8.fc30                          @anaconda                                
iputils.x86_64                                    20180629-4.fc30                       @anaconda                                
ipw2100-firmware.noarch                           1.3-24.fc30                           @anaconda                                
ipw2200-firmware.noarch                           3.1-17.fc30                           @anaconda                                
ipxe-roms-qemu.noarch                             20190125-1.git36a4c85f.fc30           @anaconda                                
iscsi-initiator-utils.x86_64                      6.2.0.876-8.gitf3c8e90.fc30           @anaconda                                
iscsi-initiator-utils-iscsiuio.x86_64             6.2.0.876-8.gitf3c8e90.fc30           @anaconda                                
isdn4k-utils.i686                                 3.27-17.fc30                          @fedora                                  
isdn4k-utils.x86_64                               3.27-17.fc30                          @fedora                                  
isdn4k-utils-data.noarch                          3.27-17.fc30                          @fedora                                  
isl.x86_64                                        0.16.1-8.fc30                         @anaconda                                
isns-utils-libs.x86_64                            0.97-8.fc30                           @anaconda                                
iso-codes.noarch                                  4.2-2.fc30                            @anaconda                                
isomd5sum.x86_64                                  1:1.2.3-5.fc30                        @anaconda                                
iw.x86_64                                         5.0.1-1.fc30                          @anaconda                                
iwl100-firmware.noarch                            39.31.5.1-107.fc30                    @updates                                 
iwl1000-firmware.noarch                           1:39.31.5.1-107.fc30                  @updates                                 
iwl105-firmware.noarch                            18.168.6.1-107.fc30                   @updates                                 
iwl135-firmware.noarch                            18.168.6.1-107.fc30                   @updates                                 
iwl2000-firmware.noarch                           18.168.6.1-107.fc30                   @updates                                 
iwl2030-firmware.noarch                           18.168.6.1-107.fc30                   @updates                                 
iwl3160-firmware.noarch                           1:25.30.13.0-107.fc30                 @updates                                 
iwl3945-firmware.noarch                           15.32.2.9-107.fc30                    @updates                                 
iwl4965-firmware.noarch                           228.61.2.24-107.fc30                  @updates                                 
iwl5000-firmware.noarch                           8.83.5.1_1-107.fc30                   @updates                                 
iwl5150-firmware.noarch                           8.24.2.2-107.fc30                     @updates                                 
iwl6000-firmware.noarch                           9.221.4.1-107.fc30                    @updates                                 
iwl6000g2a-firmware.noarch                        18.168.6.1-107.fc30                   @updates                                 
iwl6000g2b-firmware.noarch                        18.168.6.1-107.fc30                   @updates                                 
iwl6050-firmware.noarch                           41.28.5.1-107.fc30                    @updates                                 
iwl7260-firmware.noarch                           1:25.30.13.0-107.fc30                 @updates                                 
jack-audio-connection-kit.x86_64                  1.9.12-9.fc30                         @updates                                 
jansson.x86_64                                    2.12-2.fc30                           @anaconda                                
jasper-libs.i686                                  2.0.14-8.fc30                         @fedora                                  
jasper-libs.x86_64                                2.0.14-8.fc30                         @anaconda                                
java-1.8.0-openjdk.i686                           1:1.8.0.252.b09-0.fc30                @updates                                 
java-1.8.0-openjdk.x86_64                         1:1.8.0.252.b09-0.fc30                @updates                                 
java-1.8.0-openjdk-headless.i686                  1:1.8.0.252.b09-0.fc30                @updates                                 
java-1.8.0-openjdk-headless.x86_64                1:1.8.0.252.b09-0.fc30                @updates                                 
javapackages-filesystem.noarch                    5.3.0-4.fc30                          @anaconda                                
javapackages-tools.noarch                         5.3.0-4.fc30                          @fedora                                  
jbig2dec-libs.x86_64                              0.16-1.fc30                           @updates                                 
jbigkit-libs.i686                                 2.1-16.fc30                           @fedora                                  
jbigkit-libs.x86_64                               2.1-16.fc30                           @anaconda                                
jimtcl.x86_64                                     0.78-2.fc30                           @anaconda                                
jitterentropy.x86_64                              2.1.2-4.fc30                          @anaconda                                
jomolhari-fonts.noarch                            0.003-26.fc30                         @anaconda                                
js-jquery.noarch                                  3.5.0-2.fc30                          @updates                                 
json-c.x86_64                                     0.13.1-12.fc30                        @updates                                 
json-glib.x86_64                                  1.4.4-2.fc30                          @anaconda                                
json_simple.noarch                                1.1.1-18.fc30                         @fedora                                  
julietaula-montserrat-fonts.noarch                1:7.200-6.fc30                        @anaconda                                
junit.noarch                                      1:4.12-9.module_f28+3872+5b76729e     @fedora-modular                          
jwhois.x86_64                                     4.0-56.fc30                           @anaconda                                
kaccounts-integration.x86_64                      19.04.2-1.fc30                        @updates                                 
kate.x86_64                                       19.08.3-1.fc30                        @updates                                 
kate-plugins.x86_64                               19.08.3-1.fc30                        @updates                                 
kbd.x86_64                                        2.0.4-13.fc30                         @anaconda                                
kbd-legacy.noarch                                 2.0.4-13.fc30                         @anaconda                                
kbd-misc.noarch                                   2.0.4-13.fc30                         @anaconda                                
kde-filesystem.x86_64                             4-61.fc30                             @fedora                                  
kde-settings.noarch                               30.3-1.fc30                           @updates                                 
kdegraphics-mobipocket.x86_64                     18.12.2-1.fc30                        @fedora                                  
kdump-anaconda-addon.noarch                       005-4.20190103gitb16ea2c.fc30         @anaconda                                
keditbookmarks.x86_64                             19.08.3-1.fc30                        @updates                                 
keditbookmarks-libs.x86_64                        19.08.3-1.fc30                        @updates                                 
kernel.x86_64                                     5.0.9-301.fc30                        @anaconda                                
kernel.x86_64                                     5.6.13-100.fc30                       @updates                                 
kernel-core.x86_64                                5.0.9-301.fc30                        @anaconda                                
kernel-core.x86_64                                5.6.13-100.fc30                       @updates                                 
kernel-headers.x86_64                             5.6.11-100.fc30                       @updates                                 
kernel-modules.x86_64                             5.0.9-301.fc30                        @anaconda                                
kernel-modules.x86_64                             5.6.13-100.fc30                       @updates                                 
kernel-modules-extra.x86_64                       5.0.9-301.fc30                        @anaconda                                
kernel-modules-extra.x86_64                       5.6.13-100.fc30                       @updates                                 
kexec-tools.x86_64                                2.0.20-3.fc30                         @updates                                 
keybinder3.x86_64                                 0.3.2-6.fc30                          @anaconda                                
keyutils.x86_64                                   1.6-2.fc30                            @anaconda                                
keyutils-libs.i686                                1.6-2.fc30                            @fedora                                  
keyutils-libs.x86_64                              1.6-2.fc30                            @anaconda                                
kf5-attica.x86_64                                 5.68.0-1.fc30                         @updates                                 
kf5-filesystem.x86_64                             5.68.0-1.fc30                         @updates                                 
kf5-kactivities.x86_64                            5.68.0-1.fc30                         @updates                                 
kf5-karchive.x86_64                               5.68.0-1.fc30                         @updates                                 
kf5-kauth.x86_64                                  5.68.0-1.fc30                         @updates                                 
kf5-kbookmarks.x86_64                             5.68.0-1.fc30                         @updates                                 
kf5-kcodecs.x86_64                                5.68.0-1.fc30                         @updates                                 
kf5-kcompletion.x86_64                            5.68.0-1.fc30                         @updates                                 
kf5-kconfig-core.x86_64                           5.68.0-1.fc30                         @updates                                 
kf5-kconfig-gui.x86_64                            5.68.0-1.fc30                         @updates                                 
kf5-kconfigwidgets.x86_64                         5.68.0-1.fc30                         @updates                                 
kf5-kcoreaddons.x86_64                            5.68.0-1.fc30                         @updates                                 
kf5-kcrash.x86_64                                 5.68.0-1.fc30                         @updates                                 
kf5-kdbusaddons.x86_64                            5.68.0-1.fc30                         @updates                                 
kf5-kdeclarative.x86_64                           5.68.0-1.fc30                         @updates                                 
kf5-kdoctools.x86_64                              5.68.0-1.fc30                         @updates                                 
kf5-kglobalaccel.x86_64                           5.68.0-1.fc30                         @updates                                 
kf5-kglobalaccel-libs.x86_64                      5.68.0-1.fc30                         @updates                                 
kf5-kguiaddons.x86_64                             5.68.0-1.fc30                         @updates                                 
kf5-khtml.x86_64                                  5.68.0-1.fc30                         @updates                                 
kf5-ki18n.x86_64                                  5.68.0-1.fc30                         @updates                                 
kf5-kiconthemes.x86_64                            5.68.0-1.fc30                         @updates                                 
kf5-kinit.x86_64                                  5.68.0-1.fc30                         @updates                                 
kf5-kio-core.x86_64                               5.68.0-1.fc30                         @updates                                 
kf5-kio-core-libs.x86_64                          5.68.0-1.fc30                         @updates                                 
kf5-kio-doc.noarch                                5.68.0-1.fc30                         @updates                                 
kf5-kio-file-widgets.x86_64                       5.68.0-1.fc30                         @updates                                 
kf5-kio-gui.x86_64                                5.68.0-1.fc30                         @updates                                 
kf5-kio-ntlm.x86_64                               5.68.0-1.fc30                         @updates                                 
kf5-kio-widgets.x86_64                            5.68.0-1.fc30                         @updates                                 
kf5-kio-widgets-libs.x86_64                       5.68.0-1.fc30                         @updates                                 
kf5-kitemviews.x86_64                             5.68.0-1.fc30                         @updates                                 
kf5-kjobwidgets.x86_64                            5.68.0-1.fc30                         @updates                                 
kf5-kjs.x86_64                                    5.68.0-1.fc30                         @updates                                 
kf5-knewstuff.x86_64                              5.68.0-1.fc30                         @updates                                 
kf5-knotifications.x86_64                         5.68.0-1.fc30                         @updates                                 
kf5-knotifyconfig.x86_64                          5.68.0-1.fc30                         @updates                                 
kf5-kpackage.x86_64                               5.68.0-1.fc30                         @updates                                 
kf5-kparts.x86_64                                 5.68.0-1.fc30                         @updates                                 
kf5-kpty.x86_64                                   5.68.0-2.fc30                         @updates                                 
kf5-kservice.x86_64                               5.68.0-1.fc30                         @updates                                 
kf5-ktexteditor.x86_64                            5.68.0-1.fc30                         @updates                                 
kf5-ktextwidgets.x86_64                           5.68.0-1.fc30                         @updates                                 
kf5-kwallet.x86_64                                5.68.0-1.fc30                         @updates                                 
kf5-kwallet-libs.x86_64                           5.68.0-1.fc30                         @updates                                 
kf5-kwayland.x86_64                               5.68.0-1.fc30                         @updates                                 
kf5-kwidgetsaddons.x86_64                         5.68.0-1.fc30                         @updates                                 
kf5-kwindowsystem.x86_64                          5.68.0-1.fc30                         @updates                                 
kf5-kxmlgui.x86_64                                5.68.0-1.fc30                         @updates                                 
kf5-libkexiv2.x86_64                              18.12.2-1.fc30                        @fedora                                  
kf5-plasma.x86_64                                 5.68.0-1.fc30                         @updates                                 
kf5-purpose.x86_64                                5.68.0-1.fc30                         @updates                                 
kf5-solid.x86_64                                  5.68.0-1.fc30                         @updates                                 
kf5-sonnet-core.x86_64                            5.68.0-1.fc30                         @updates                                 
kf5-sonnet-ui.x86_64                              5.68.0-1.fc30                         @updates                                 
kf5-syntax-highlighting.x86_64                    5.68.0-1.fc30                         @updates                                 
kf5-threadweaver.x86_64                           5.68.0-1.fc30                         @updates                                 
khmeros-base-fonts.noarch                         5.0-27.fc30                           @anaconda                                
khmeros-fonts-common.noarch                       5.0-27.fc30                           @anaconda                                
kile.x86_64                                       2.9.92-2.fc30                         @fedora                                  
kmod.x86_64                                       26-3.fc30                             @updates                                 
kmod-libs.x86_64                                  26-3.fc30                             @updates                                 
konsole5.x86_64                                   19.08.3-1.fc30                        @updates                                 
konsole5-part.x86_64                              19.08.3-1.fc30                        @updates                                 
kpartx.x86_64                                     0.7.9-6.git2df6110.fc30               @anaconda                                
krb5-libs.i686                                    1.17-15.fc30                          @updates                                 
krb5-libs.x86_64                                  1.17-15.fc30                          @updates                                 
krita.x86_64                                      4.2.9-1.fc30                          @updates                                 
krita-libs.x86_64                                 4.2.9-1.fc30                          @updates                                 
kyotocabinet-libs.x86_64                          1.2.77-1.fc30                         @anaconda                                
lame-libs.x86_64                                  3.100-5.fc30                          @anaconda                                
langpacks-en.noarch                               1.0-17.fc30                           @koji-override-0                         
langtable.noarch                                  0.0.43-3.fc30                         @updates                                 
langtable-data.noarch                             0.0.43-3.fc30                         @updates                                 
lasi.x86_64                                       1.1.2-12.fc30                         @fedora                                  
lcms2.i686                                        2.9-5.fc30                            @fedora                                  
lcms2.x86_64                                      2.9-5.fc30                            @anaconda                                
less.x86_64                                       551-1.fc30                            @updates                                 
libFAudio.i686                                    20.01-1.fc30                          @updates                                 
libFAudio.x86_64                                  20.01-1.fc30                          @updates                                 
libGLEW.x86_64                                    2.1.0-4.fc30                          @fedora                                  
libICE.i686                                       1.0.9-15.fc30                         @fedora                                  
libICE.x86_64                                     1.0.9-15.fc30                         @anaconda                                
libSM.i686                                        1.2.3-2.fc30                          @fedora                                  
libSM.x86_64                                      1.2.3-2.fc30                          @anaconda                                
libX11.i686                                       1.6.7-1.fc30                          @fedora                                  
libX11.x86_64                                     1.6.7-1.fc30                          @anaconda                                
libX11-common.noarch                              1.6.7-1.fc30                          @anaconda                                
libX11-devel.i686                                 1.6.7-1.fc30                          @fedora                                  
libX11-devel.x86_64                               1.6.7-1.fc30                          @fedora                                  
libX11-xcb.i686                                   1.6.7-1.fc30                          @fedora                                  
libX11-xcb.x86_64                                 1.6.7-1.fc30                          @anaconda                                
libXScrnSaver.x86_64                              1.2.3-3.fc30                          @fedora                                  
libXau.i686                                       1.0.9-1.fc30                          @fedora                                  
libXau.x86_64                                     1.0.9-1.fc30                          @anaconda                                
libXau-devel.x86_64                               1.0.9-1.fc30                          @fedora                                  
libXaw.x86_64                                     1.0.13-12.fc30                        @fedora                                  
libXcomposite.i686                                0.4.4-16.fc30                         @fedora                                  
libXcomposite.x86_64                              0.4.4-16.fc30                         @anaconda                                
libXcursor.i686                                   1.1.15-5.fc30                         @fedora                                  
libXcursor.x86_64                                 1.1.15-5.fc30                         @anaconda                                
libXdamage.i686                                   1.1.4-16.fc30                         @fedora                                  
libXdamage.x86_64                                 1.1.4-16.fc30                         @anaconda                                
libXdamage-devel.x86_64                           1.1.4-16.fc30                         @fedora                                  
libXdmcp.x86_64                                   1.1.2-13.fc30                         @anaconda                                
libXext.i686                                      1.3.3-11.fc30                         @fedora                                  
libXext.x86_64                                    1.3.3-11.fc30                         @anaconda                                
libXext-devel.x86_64                              1.3.3-11.fc30                         @fedora                                  
libXfixes.i686                                    5.0.3-9.fc30                          @fedora                                  
libXfixes.x86_64                                  5.0.3-9.fc30                          @anaconda                                
libXfixes-devel.x86_64                            5.0.3-9.fc30                          @fedora                                  
libXfont2.x86_64                                  2.0.3-4.fc30                          @anaconda                                
libXft.i686                                       2.3.2-12.fc30                         @fedora                                  
libXft.x86_64                                     2.3.2-12.fc30                         @anaconda                                
libXi.i686                                        1.7.10-1.fc30                         @updates                                 
libXi.x86_64                                      1.7.10-1.fc30                         @updates                                 
libXinerama.i686                                  1.1.4-3.fc30                          @fedora                                  
libXinerama.x86_64                                1.1.4-3.fc30                          @anaconda                                
libXmu.x86_64                                     1.1.2-13.fc30                         @anaconda                                
libXpm.i686                                       3.5.12-9.fc30                         @fedora                                  
libXpm.x86_64                                     3.5.12-9.fc30                         @anaconda                                
libXrandr.i686                                    1.5.1-9.fc30                          @fedora                                  
libXrandr.x86_64                                  1.5.1-9.fc30                          @anaconda                                
libXrandr-devel.x86_64                            1.5.1-9.fc30                          @fedora                                  
libXrender.i686                                   0.9.10-9.fc30                         @fedora                                  
libXrender.x86_64                                 0.9.10-9.fc30                         @anaconda                                
libXrender-devel.x86_64                           0.9.10-9.fc30                         @fedora                                  
libXres.x86_64                                    1.2.0-6.fc30                          @anaconda                                
libXt.x86_64                                      1.1.5-11.20190424gitba4ec9376.fc30    @updates                                 
libXtst.i686                                      1.2.3-9.fc30                          @fedora                                  
libXtst.x86_64                                    1.2.3-9.fc30                          @anaconda                                
libXv.i686                                        1.0.11-9.fc30                         @fedora                                  
libXv.x86_64                                      1.0.11-9.fc30                         @anaconda                                
libXvMC.x86_64                                    1.0.10-8.fc30                         @anaconda                                
libXxf86dga.x86_64                                1.1.4-14.fc30                         @anaconda                                
libXxf86misc.x86_64                               1.0.4-3.fc30                          @anaconda                                
libXxf86vm.i686                                   1.1.4-11.fc30                         @fedora                                  
libXxf86vm.x86_64                                 1.1.4-11.fc30                         @anaconda                                
libXxf86vm-devel.x86_64                           1.1.4-11.fc30                         @fedora                                  
liba52.x86_64                                     0.7.4-35.fc30                         @anaconda                                
libabw.x86_64                                     0.1.3-1.fc30                          @updates                                 
libaccounts-glib.x86_64                           1.23-7.fc30                           @fedora                                  
libaccounts-qt5.x86_64                            1.15-7.fc30                           @fedora                                  
libacl.x86_64                                     2.2.53-3.fc30                         @anaconda                                
libaio.x86_64                                     0.3.111-4.fc30                        @anaconda                                
libao.x86_64                                      1.2.0-14.fc30                         @anaconda                                
libaom.x86_64                                     1.0.0-6.20180925gitd0076f5.fc30       @fedora                                  
libappstream-glib.x86_64                          0.7.16-2.fc30                         @updates                                 
libarchive.x86_64                                 3.3.3-7.fc30                          @updates                                 
libargon2.x86_64                                  20161029-8.fc30                       @anaconda                                
libass.x86_64                                     0.14.0-3.fc30                         @fedora                                  
libassuan.x86_64                                  2.5.2-2.fc30                          @anaconda                                
libasyncns.i686                                   0.8-16.fc30                           @fedora                                  
libasyncns.x86_64                                 0.8-16.fc30                           @anaconda                                
libatasmart.x86_64                                0.19-16.fc30                          @anaconda                                
libatomic_ops.x86_64                              7.6.6-2.fc30                          @fedora                                  
libattr.x86_64                                    2.4.48-5.fc30                         @anaconda                                
libavc1394.i686                                   0.5.4-10.fc30                         @fedora                                  
libavc1394.x86_64                                 0.5.4-10.fc30                         @anaconda                                
libavdevice.x86_64                                4.1.5-1.fc30                          @rpmfusion-free-updates                  
libbabeltrace.x86_64                              1.5.6-2.fc30                          @anaconda                                
libbase.noarch                                    1.1.3-20.fc30                         @fedora                                  
libbasicobjects.x86_64                            0.1.1-42.fc30                         @anaconda                                
libblkid.i686                                     2.33.2-2.fc30                         @updates                                 
libblkid.x86_64                                   2.33.2-2.fc30                         @updates                                 
libblockdev.x86_64                                2.23-1.fc30                           @updates                                 
libblockdev-btrfs.x86_64                          2.23-1.fc30                           @updates                                 
libblockdev-crypto.x86_64                         2.23-1.fc30                           @updates                                 
libblockdev-dm.x86_64                             2.23-1.fc30                           @updates                                 
libblockdev-fs.x86_64                             2.23-1.fc30                           @updates                                 
libblockdev-kbd.x86_64                            2.23-1.fc30                           @updates                                 
libblockdev-loop.x86_64                           2.23-1.fc30                           @updates                                 
libblockdev-lvm.x86_64                            2.23-1.fc30                           @updates                                 
libblockdev-mdraid.x86_64                         2.23-1.fc30                           @updates                                 
libblockdev-mpath.x86_64                          2.23-1.fc30                           @updates                                 
libblockdev-nvdimm.x86_64                         2.23-1.fc30                           @updates                                 
libblockdev-part.x86_64                           2.23-1.fc30                           @updates                                 
libblockdev-plugins-all.x86_64                    2.23-1.fc30                           @updates                                 
libblockdev-swap.x86_64                           2.23-1.fc30                           @updates                                 
libblockdev-utils.x86_64                          2.23-1.fc30                           @updates                                 
libblockdev-vdo.x86_64                            2.23-1.fc30                           @updates                                 
libbluray.x86_64                                  1.1.2-1.fc30                          @updates                                 
libbsd.x86_64                                     0.9.1-3.fc30                          @fedora                                  
libbytesize.x86_64                                2.2-1.fc30                            @updates                                 
libcaca.x86_64                                    0.99-0.41.beta19.fc30                 @fedora                                  
libcacard.x86_64                                  3:2.7.0-3.fc30                        @updates                                 
libcanberra.x86_64                                0.30-19.fc30                          @anaconda                                
libcanberra-gtk2.x86_64                           0.30-19.fc30                          @anaconda                                
libcanberra-gtk3.x86_64                           0.30-19.fc30                          @anaconda                                
libcap.i686                                       2.26-5.fc30                           @fedora                                  
libcap.x86_64                                     2.26-5.fc30                           @anaconda                                
libcap-ng.x86_64                                  0.7.9-7.fc30                          @anaconda                                
libcddb.x86_64                                    1.3.2-29.fc30                         @fedora                                  
libcdio.x86_64                                    2.0.0-4.fc30                          @anaconda                                
libcdio-paranoia.x86_64                           10.2+2.0.0-2.fc30                     @anaconda                                
libcdr.x86_64                                     0.1.6-1.fc30                          @updates                                 
libchamplain.x86_64                               0.12.19-1.fc30                        @anaconda                                
libchamplain-gtk.x86_64                           0.12.19-1.fc30                        @anaconda                                
libchromaprint.x86_64                             1.4.2-5.fc30                          @fedora                                  
libclc.x86_64                                     0.2.0-15.git9f6204e.fc30              @updates                                 
libcmis.x86_64                                    0.5.2-2.fc30                          @anaconda                                
libcollection.x86_64                              0.7.0-42.fc30                         @anaconda                                
libcom_err.i686                                   1.44.6-2.fc30                         @updates                                 
libcom_err.x86_64                                 1.44.6-2.fc30                         @updates                                 
libcomps.x86_64                                   0.1.14-1.fc30                         @updates                                 
libconfig.x86_64                                  1.7.2-3.fc30                          @anaconda                                
libcroco.x86_64                                   0.6.13-1.fc30                         @anaconda                                
libcue.x86_64                                     2.2.1-1.fc30                          @anaconda                                
libcurl.i686                                      7.65.3-4.fc30                         @updates                                 
libcurl.x86_64                                    7.65.3-4.fc30                         @updates                                 
libcurl-devel.x86_64                              7.65.3-4.fc30                         @updates                                 
libdaemon.x86_64                                  0.14-17.fc30                          @anaconda                                
libdatrie.i686                                    0.2.9-9.fc30                          @fedora                                  
libdatrie.x86_64                                  0.2.9-9.fc30                          @anaconda                                
libdav1d.x86_64                                   0.3.0-1.fc30                          @updates                                 
libdazzle.x86_64                                  3.32.3-1.fc30                         @updates                                 
libdb.i686                                        5.3.28-37.fc30                        @fedora                                  
libdb.x86_64                                      5.3.28-37.fc30                        @anaconda                                
libdb-utils.x86_64                                5.3.28-37.fc30                        @anaconda                                
libdc1394.x86_64                                  2.2.2-12.fc30                         @fedora                                  
libdca.x86_64                                     0.0.7-1.fc30                          @rpmfusion-free-updates                  
libdhash.x86_64                                   0.5.0-42.fc30                         @anaconda                                
libdmapsharing.x86_64                             2.9.37-8.fc30                         @anaconda                                
libdmx.x86_64                                     1.1.4-5.fc30                          @anaconda                                
libdnet.x86_64                                    1.12-30.fc30                          @anaconda                                
